Store_Dept_Date,Weekly_Sales
14_54_2013-07-12,536.25
14_55_2013-07-12,536.25
14_56_2013-07-12,536.25
14_58_2013-07-12,536.25
14_59_2013-07-12,536.25
14_60_2013-07-12,536.25
14_67_2013-07-12,536.25
14_71_2013-07-12,536.25
14_72_2013-07-12,536.25
14_74_2013-07-12,536.25
14_79_2013-07-12,536.25
14_80_2013-07-12,536.25
14_81_2013-07-12,536.25
14_82_2013-07-12,536.25
14_83_2013-07-12,536.25
14_85_2013-07-12,536.25
14_87_2013-07-12,536.25
14_90_2013-07-12,536.25
14_91_2013-07-12,536.25
14_92_2013-07-12,536.25
14_93_2013-07-12,536.25
14_94_2013-07-12,536.25
14_95_2013-07-12,536.25
14_97_2013-07-12,536.25
14_98_2013-07-12,536.25
14_99_2013-07-12,536.25
14_1_2013-07-19,4965.334
14_2_2013-07-19,4965.334
14_3_2013-07-19,4965.334
14_4_2013-07-19,4965.334
14_5_2013-07-19,4965.334
14_6_2013-07-19,4965.334
14_7_2013-07-19,4965.334
14_8_2013-07-19,4965.334
14_9_2013-07-19,4965.334
14_10_2013-07-19,4965.334
14_11_2013-07-19,4965.334
14_12_2013-07-19,4965.334
14_13_2013-07-19,4965.334
14_14_2013-07-19,4965.334
14_16_2013-07-19,4965.334
14_17_2013-07-19,4965.334
14_19_2013-07-19,4965.334
14_20_2013-07-19,4965.334
14_21_2013-07-19,4965.334
14_22_2013-07-19,4965.334
14_23_2013-07-19,4965.334
14_24_2013-07-19,4965.334
14_25_2013-07-19,4965.334
14_26_2013-07-19,4965.334
14_27_2013-07-19,4965.334
14_28_2013-07-19,4965.334
14_29_2013-07-19,4965.334
14_30_2013-07-19,4965.334
14_31_2013-07-19,4965.334
14_32_2013-07-19,4965.334
14_33_2013-07-19,4965.334
14_34_2013-07-19,4965.334
14_35_2013-07-19,4965.334
14_36_2013-07-19,4965.334
14_38_2013-07-19,4965.334
14_40_2013-07-19,4965.334
14_41_2013-07-19,4965.334
14_42_2013-07-19,4965.334
14_44_2013-07-19,4965.334
14_46_2013-07-19,4965.334
14_49_2013-07-19,4965.334
14_50_2013-07-19,4965.334
14_52_2013-07-19,4965.334
14_54_2013-07-19,4965.334
14_55_2013-07-19,4965.334
14_56_2013-07-19,4965.334
14_58_2013-07-19,4965.334
14_59_2013-07-19,4965.334
14_60_2013-07-19,4965.334
14_67_2013-07-19,4965.334
14_71_2013-07-19,4965.334
14_72_2013-07-19,4965.334
14_74_2013-07-19,4965.334
14_79_2013-07-19,4965.334
14_80_2013-07-19,4965.334
14_81_2013-07-19,4965.334
14_82_2013-07-19,4965.334
14_83_2013-07-19,4965.334
14_85_2013-07-19,4965.334
14_87_2013-07-19,4965.334
14_90_2013-07-19,4965.334
14_91_2013-07-19,4965.334
14_92_2013-07-19,4965.334
14_93_2013-07-19,4965.334
14_94_2013-07-19,4965.334
14_95_2013-07-19,4965.334
14_97_2013-07-19,4965.334
14_98_2013-07-19,4965.334
14_99_2013-07-19,4965.334
14_1_2013-07-26,47.69839285714291
14_2_2013-07-26,47.69839285714291
14_3_2013-07-26,47.69839285714291
14_4_2013-07-26,47.69839285714291
14_5_2013-07-26,47.69839285714291
14_6_2013-07-26,47.69839285714291
14_7_2013-07-26,47.69839285714291
14_8_2013-07-26,47.69839285714291
14_9_2013-07-26,47.69839285714291
14_10_2013-07-26,47.69839285714291
14_11_2013-07-26,47.69839285714291
14_12_2013-07-26,47.69839285714291
14_13_2013-07-26,47.69839285714291
14_14_2013-07-26,47.69839285714291
14_16_2013-07-26,47.69839285714291
14_17_2013-07-26,47.69839285714291
14_19_2013-07-26,47.69839285714291
14_20_2013-07-26,47.69839285714291
14_21_2013-07-26,47.69839285714291
14_22_2013-07-26,47.69839285714291
14_23_2013-07-26,47.69839285714291
14_24_2013-07-26,47.69839285714291
14_25_2013-07-26,47.69839285714291
14_26_2013-07-26,47.69839285714291
14_27_2013-07-26,47.69839285714291
14_28_2013-07-26,47.69839285714291
14_29_2013-07-26,47.69839285714291
14_30_2013-07-26,47.69839285714291
14_31_2013-07-26,47.69839285714291
14_32_2013-07-26,47.69839285714291
14_33_2013-07-26,47.69839285714291
14_34_2013-07-26,47.69839285714291
14_35_2013-07-26,47.69839285714291
14_36_2013-07-26,47.69839285714291
14_38_2013-07-26,47.69839285714291
14_40_2013-07-26,47.69839285714291
14_41_2013-07-26,47.69839285714291
14_42_2013-07-26,47.69839285714291
14_44_2013-07-26,47.69839285714291
14_46_2013-07-26,47.69839285714291
14_49_2013-07-26,47.69839285714291
14_50_2013-07-26,47.69839285714291
14_52_2013-07-26,47.69839285714291
14_54_2013-07-26,47.69839285714291
14_55_2013-07-26,47.69839285714291
14_56_2013-07-26,47.69839285714291
14_58_2013-07-26,47.69839285714291
14_59_2013-07-26,47.69839285714291
14_60_2013-07-26,47.69839285714291
14_67_2013-07-26,47.69839285714291
14_71_2013-07-26,47.69839285714291
14_72_2013-07-26,47.69839285714291
14_74_2013-07-26,47.69839285714291
14_79_2013-07-26,47.69839285714291
14_80_2013-07-26,47.69839285714291
14_81_2013-07-26,47.69839285714291
14_82_2013-07-26,47.69839285714291
14_83_2013-07-26,47.69839285714291
14_85_2013-07-26,47.69839285714291
14_87_2013-07-26,47.69839285714291
14_90_2013-07-26,47.69839285714291
14_91_2013-07-26,47.69839285714291
14_92_2013-07-26,47.69839285714291
14_93_2013-07-26,47.69839285714291
14_94_2013-07-26,47.69839285714291
14_95_2013-07-26,47.69839285714291
14_97_2013-07-26,47.69839285714291
14_98_2013-07-26,47.69839285714291
14_99_2013-07-26,47.69839285714291
15_1_2012-11-02,224.7857364341085
15_2_2012-11-02,224.7857364341085
15_3_2012-11-02,224.7857364341085
15_4_2012-11-02,224.7857364341085
15_5_2012-11-02,224.7857364341085
15_6_2012-11-02,224.7857364341085
15_7_2012-11-02,224.7857364341085
15_8_2012-11-02,224.7857364341085
15_9_2012-11-02,224.7857364341085
15_10_2012-11-02,224.7857364341085
15_11_2012-11-02,224.7857364341085
15_12_2012-11-02,224.7857364341085
15_13_2012-11-02,224.7857364341085
15_14_2012-11-02,224.7857364341085
15_16_2012-11-02,224.7857364341085
15_17_2012-11-02,224.7857364341085
15_18_2012-11-02,224.7857364341085
15_19_2012-11-02,224.7857364341085
15_20_2012-11-02,224.7857364341085
15_21_2012-11-02,224.7857364341085
15_22_2012-11-02,224.7857364341085
15_23_2012-11-02,224.7857364341085
15_24_2012-11-02,224.7857364341085
15_25_2012-11-02,224.7857364341085
15_26_2012-11-02,224.7857364341085
15_27_2012-11-02,224.7857364341085
15_28_2012-11-02,224.7857364341085
15_29_2012-11-02,224.7857364341085
15_30_2012-11-02,224.7857364341085
15_31_2012-11-02,224.7857364341085
15_32_2012-11-02,224.7857364341085
15_33_2012-11-02,224.7857364341085
15_34_2012-11-02,224.7857364341085
15_35_2012-11-02,224.7857364341085
15_36_2012-11-02,224.7857364341085
15_38_2012-11-02,224.7857364341085
15_40_2012-11-02,224.7857364341085
15_41_2012-11-02,224.7857364341085
15_42_2012-11-02,224.7857364341085
15_44_2012-11-02,224.7857364341085
15_46_2012-11-02,224.7857364341085
15_49_2012-11-02,224.7857364341085
15_50_2012-11-02,224.7857364341085
15_52_2012-11-02,224.7857364341085
15_55_2012-11-02,224.7857364341085
15_56_2012-11-02,224.7857364341085
15_59_2012-11-02,224.7857364341085
15_60_2012-11-02,224.7857364341085
15_67_2012-11-02,224.7857364341085
15_71_2012-11-02,224.7857364341085
15_72_2012-11-02,224.7857364341085
15_74_2012-11-02,224.7857364341085
15_79_2012-11-02,224.7857364341085
15_80_2012-11-02,224.7857364341085
15_81_2012-11-02,224.7857364341085
15_82_2012-11-02,224.7857364341085
15_83_2012-11-02,224.7857364341085
15_85_2012-11-02,224.7857364341085
15_87_2012-11-02,224.7857364341085
15_90_2012-11-02,224.7857364341085
15_91_2012-11-02,224.7857364341085
15_92_2012-11-02,224.7857364341085
15_93_2012-11-02,224.7857364341085
15_95_2012-11-02,224.7857364341085
15_96_2012-11-02,224.7857364341085
15_97_2012-11-02,224.7857364341085
15_98_2012-11-02,224.7857364341085
15_1_2012-11-09,224.7857364341085
15_2_2012-11-09,224.7857364341085
15_3_2012-11-09,224.7857364341085
15_4_2012-11-09,224.7857364341085
15_5_2012-11-09,224.7857364341085
15_6_2012-11-09,224.7857364341085
15_7_2012-11-09,224.7857364341085
15_8_2012-11-09,224.7857364341085
15_9_2012-11-09,224.7857364341085
15_10_2012-11-09,224.7857364341085
15_11_2012-11-09,224.7857364341085
15_12_2012-11-09,224.7857364341085
15_13_2012-11-09,224.7857364341085
15_14_2012-11-09,224.7857364341085
15_16_2012-11-09,224.7857364341085
15_17_2012-11-09,224.7857364341085
15_18_2012-11-09,224.7857364341085
15_19_2012-11-09,224.7857364341085
15_20_2012-11-09,224.7857364341085
15_21_2012-11-09,224.7857364341085
15_22_2012-11-09,224.7857364341085
15_23_2012-11-09,224.7857364341085
15_24_2012-11-09,224.7857364341085
15_25_2012-11-09,224.7857364341085
15_26_2012-11-09,224.7857364341085
15_27_2012-11-09,224.7857364341085
15_28_2012-11-09,224.7857364341085
15_29_2012-11-09,224.7857364341085
15_30_2012-11-09,224.7857364341085
15_31_2012-11-09,224.7857364341085
15_32_2012-11-09,224.7857364341085
15_33_2012-11-09,224.7857364341085
15_34_2012-11-09,224.7857364341085
15_35_2012-11-09,224.7857364341085
15_36_2012-11-09,224.7857364341085
15_38_2012-11-09,224.7857364341085
15_40_2012-11-09,224.7857364341085
15_41_2012-11-09,224.7857364341085
15_42_2012-11-09,224.7857364341085
15_44_2012-11-09,224.7857364341085
15_46_2012-11-09,224.7857364341085
15_49_2012-11-09,224.7857364341085
15_50_2012-11-09,224.7857364341085
15_52_2012-11-09,224.7857364341085
15_54_2012-11-09,224.7857364341085
15_55_2012-11-09,224.7857364341085
15_56_2012-11-09,224.7857364341085
15_58_2012-11-09,224.7857364341085
15_59_2012-11-09,224.7857364341085
15_60_2012-11-09,224.7857364341085
15_67_2012-11-09,224.7857364341085
15_71_2012-11-09,224.7857364341085
15_72_2012-11-09,224.7857364341085
15_74_2012-11-09,224.7857364341085
15_79_2012-11-09,224.7857364341085
15_80_2012-11-09,224.7857364341085
15_81_2012-11-09,224.7857364341085
15_82_2012-11-09,224.7857364341085
15_83_2012-11-09,224.7857364341085
15_85_2012-11-09,224.7857364341085
15_87_2012-11-09,224.7857364341085
15_90_2012-11-09,224.7857364341085
15_91_2012-11-09,224.7857364341085
15_92_2012-11-09,224.7857364341085
15_93_2012-11-09,224.7857364341085
15_95_2012-11-09,224.7857364341085
15_96_2012-11-09,224.7857364341085
15_97_2012-11-09,224.7857364341085
15_98_2012-11-09,224.7857364341085
15_1_2012-11-16,224.7857364341085
15_2_2012-11-16,224.7857364341085
15_3_2012-11-16,224.7857364341085
15_4_2012-11-16,224.7857364341085
15_5_2012-11-16,224.7857364341085
15_6_2012-11-16,224.7857364341085
15_7_2012-11-16,224.7857364341085
15_8_2012-11-16,224.7857364341085
15_9_2012-11-16,224.7857364341085
15_10_2012-11-16,224.7857364341085
15_11_2012-11-16,224.7857364341085
15_12_2012-11-16,224.7857364341085
15_13_2012-11-16,224.7857364341085
15_14_2012-11-16,224.7857364341085
15_16_2012-11-16,224.7857364341085
15_17_2012-11-16,224.7857364341085
15_18_2012-11-16,224.7857364341085
15_19_2012-11-16,224.7857364341085
15_20_2012-11-16,224.7857364341085
15_21_2012-11-16,224.7857364341085
15_22_2012-11-16,224.7857364341085
15_23_2012-11-16,224.7857364341085
15_24_2012-11-16,224.7857364341085
15_25_2012-11-16,224.7857364341085
15_26_2012-11-16,224.7857364341085
15_27_2012-11-16,224.7857364341085
15_28_2012-11-16,224.7857364341085
15_29_2012-11-16,224.7857364341085
15_30_2012-11-16,224.7857364341085
15_31_2012-11-16,224.7857364341085
15_32_2012-11-16,224.7857364341085
15_33_2012-11-16,224.7857364341085
15_34_2012-11-16,224.7857364341085
15_35_2012-11-16,224.7857364341085
15_36_2012-11-16,224.7857364341085
15_38_2012-11-16,224.7857364341085
15_40_2012-11-16,224.7857364341085
15_41_2012-11-16,224.7857364341085
15_42_2012-11-16,224.7857364341085
15_44_2012-11-16,224.7857364341085
15_46_2012-11-16,224.7857364341085
15_49_2012-11-16,224.7857364341085
15_50_2012-11-16,224.7857364341085
15_52_2012-11-16,224.7857364341085
15_54_2012-11-16,224.7857364341085
15_55_2012-11-16,224.7857364341085
15_56_2012-11-16,224.7857364341085
15_58_2012-11-16,224.7857364341085
15_59_2012-11-16,224.7857364341085
15_60_2012-11-16,224.7857364341085
15_67_2012-11-16,224.7857364341085
15_71_2012-11-16,224.7857364341085
15_72_2012-11-16,224.7857364341085
15_74_2012-11-16,224.7857364341085
15_79_2012-11-16,224.7857364341085
15_80_2012-11-16,224.7857364341085
15_81_2012-11-16,224.7857364341085
15_82_2012-11-16,224.7857364341085
15_83_2012-11-16,224.7857364341085
15_85_2012-11-16,224.7857364341085
15_87_2012-11-16,224.7857364341085
15_90_2012-11-16,224.7857364341085
15_91_2012-11-16,224.7857364341085
15_92_2012-11-16,224.7857364341085
15_93_2012-11-16,224.7857364341085
15_95_2012-11-16,224.7857364341085
15_96_2012-11-16,224.7857364341085
15_97_2012-11-16,224.7857364341085
15_98_2012-11-16,224.7857364341085
15_1_2012-11-23,224.7857364341085
15_2_2012-11-23,224.7857364341085
15_3_2012-11-23,224.7857364341085
15_4_2012-11-23,224.7857364341085
15_5_2012-11-23,224.7857364341085
15_6_2012-11-23,224.7857364341085
15_7_2012-11-23,224.7857364341085
15_8_2012-11-23,224.7857364341085
15_9_2012-11-23,224.7857364341085
15_10_2012-11-23,224.7857364341085
15_11_2012-11-23,224.7857364341085
15_12_2012-11-23,224.7857364341085
15_13_2012-11-23,224.7857364341085
15_14_2012-11-23,224.7857364341085
15_16_2012-11-23,224.7857364341085
15_17_2012-11-23,224.7857364341085
15_18_2012-11-23,224.7857364341085
15_19_2012-11-23,224.7857364341085
15_20_2012-11-23,224.7857364341085
15_21_2012-11-23,224.7857364341085
15_22_2012-11-23,224.7857364341085
15_23_2012-11-23,224.7857364341085
15_24_2012-11-23,224.7857364341085
15_25_2012-11-23,224.7857364341085
15_26_2012-11-23,224.7857364341085
15_27_2012-11-23,224.7857364341085
15_28_2012-11-23,224.7857364341085
15_29_2012-11-23,224.7857364341085
15_30_2012-11-23,224.7857364341085
15_31_2012-11-23,224.7857364341085
15_32_2012-11-23,224.7857364341085
15_33_2012-11-23,224.7857364341085
15_34_2012-11-23,224.7857364341085
15_35_2012-11-23,224.7857364341085
15_36_2012-11-23,224.7857364341085
15_38_2012-11-23,224.7857364341085
15_40_2012-11-23,224.7857364341085
15_41_2012-11-23,224.7857364341085
15_42_2012-11-23,224.7857364341085
15_44_2012-11-23,224.7857364341085
15_46_2012-11-23,224.7857364341085
15_47_2012-11-23,224.7857364341085
15_49_2012-11-23,224.7857364341085
15_50_2012-11-23,224.7857364341085
15_52_2012-11-23,224.7857364341085
15_54_2012-11-23,224.7857364341085
15_55_2012-11-23,224.7857364341085
15_56_2012-11-23,224.7857364341085
15_58_2012-11-23,224.7857364341085
15_59_2012-11-23,224.7857364341085
15_60_2012-11-23,224.7857364341085
15_67_2012-11-23,224.7857364341085
15_71_2012-11-23,224.7857364341085
15_72_2012-11-23,224.7857364341085
15_74_2012-11-23,224.7857364341085
15_79_2012-11-23,224.7857364341085
15_80_2012-11-23,224.7857364341085
15_81_2012-11-23,224.7857364341085
15_82_2012-11-23,224.7857364341085
15_83_2012-11-23,224.7857364341085
15_85_2012-11-23,224.7857364341085
15_87_2012-11-23,224.7857364341085
15_90_2012-11-23,224.7857364341085
15_91_2012-11-23,224.7857364341085
15_92_2012-11-23,224.7857364341085
15_93_2012-11-23,224.7857364341085
15_94_2012-11-23,224.7857364341085
15_95_2012-11-23,224.7857364341085
15_96_2012-11-23,224.7857364341085
15_97_2012-11-23,224.7857364341085
15_98_2012-11-23,224.7857364341085
15_1_2012-11-30,224.7857364341085
15_2_2012-11-30,224.7857364341085
15_3_2012-11-30,224.7857364341085
15_4_2012-11-30,224.7857364341085
15_5_2012-11-30,224.7857364341085
15_6_2012-11-30,224.7857364341085
15_7_2012-11-30,224.7857364341085
15_8_2012-11-30,224.7857364341085
15_9_2012-11-30,224.7857364341085
15_10_2012-11-30,224.7857364341085
15_11_2012-11-30,224.7857364341085
15_12_2012-11-30,224.7857364341085
15_13_2012-11-30,224.7857364341085
15_14_2012-11-30,224.7857364341085
15_16_2012-11-30,224.7857364341085
15_17_2012-11-30,224.7857364341085
15_18_2012-11-30,224.7857364341085
15_19_2012-11-30,224.7857364341085
15_20_2012-11-30,224.7857364341085
15_21_2012-11-30,224.7857364341085
15_22_2012-11-30,224.7857364341085
15_23_2012-11-30,224.7857364341085
15_24_2012-11-30,224.7857364341085
15_25_2012-11-30,224.7857364341085
15_26_2012-11-30,224.7857364341085
15_27_2012-11-30,224.7857364341085
15_28_2012-11-30,224.7857364341085
15_29_2012-11-30,224.7857364341085
15_30_2012-11-30,224.7857364341085
15_31_2012-11-30,224.7857364341085
15_32_2012-11-30,224.7857364341085
15_33_2012-11-30,224.7857364341085
15_34_2012-11-30,224.7857364341085
15_35_2012-11-30,224.7857364341085
15_36_2012-11-30,224.7857364341085
15_38_2012-11-30,224.7857364341085
15_40_2012-11-30,224.7857364341085
15_41_2012-11-30,224.7857364341085
15_42_2012-11-30,224.7857364341085
15_44_2012-11-30,224.7857364341085
15_46_2012-11-30,224.7857364341085
15_49_2012-11-30,224.7857364341085
15_50_2012-11-30,224.7857364341085
15_52_2012-11-30,224.7857364341085
15_54_2012-11-30,224.7857364341085
15_55_2012-11-30,224.7857364341085
15_56_2012-11-30,224.7857364341085
15_58_2012-11-30,224.7857364341085
15_59_2012-11-30,224.7857364341085
15_60_2012-11-30,224.7857364341085
15_67_2012-11-30,224.7857364341085
15_71_2012-11-30,224.7857364341085
15_72_2012-11-30,224.7857364341085
15_74_2012-11-30,224.7857364341085
15_79_2012-11-30,224.7857364341085
15_80_2012-11-30,224.7857364341085
15_81_2012-11-30,224.7857364341085
15_82_2012-11-30,224.7857364341085
15_83_2012-11-30,224.7857364341085
15_85_2012-11-30,224.7857364341085
15_87_2012-11-30,224.7857364341085
15_90_2012-11-30,224.7857364341085
15_91_2012-11-30,224.7857364341085
15_92_2012-11-30,224.7857364341085
15_93_2012-11-30,224.7857364341085
15_94_2012-11-30,224.7857364341085
15_95_2012-11-30,224.7857364341085
15_96_2012-11-30,224.7857364341085
15_97_2012-11-30,224.7857364341085
15_98_2012-11-30,224.7857364341085
15_1_2012-12-07,224.7857364341085
15_2_2012-12-07,224.7857364341085
15_3_2012-12-07,224.7857364341085
15_4_2012-12-07,224.7857364341085
15_5_2012-12-07,224.7857364341085
15_6_2012-12-07,224.7857364341085
15_7_2012-12-07,224.7857364341085
15_8_2012-12-07,224.7857364341085
15_9_2012-12-07,224.7857364341085
15_10_2012-12-07,224.7857364341085
15_11_2012-12-07,224.7857364341085
15_12_2012-12-07,224.7857364341085
15_13_2012-12-07,224.7857364341085
15_14_2012-12-07,224.7857364341085
15_16_2012-12-07,224.7857364341085
15_17_2012-12-07,224.7857364341085
15_18_2012-12-07,224.7857364341085
15_19_2012-12-07,224.7857364341085
15_20_2012-12-07,224.7857364341085
15_21_2012-12-07,224.7857364341085
15_22_2012-12-07,224.7857364341085
15_23_2012-12-07,224.7857364341085
15_24_2012-12-07,224.7857364341085
15_25_2012-12-07,224.7857364341085
15_26_2012-12-07,224.7857364341085
15_27_2012-12-07,224.7857364341085
15_28_2012-12-07,224.7857364341085
15_29_2012-12-07,224.7857364341085
15_30_2012-12-07,224.7857364341085
15_31_2012-12-07,224.7857364341085
15_32_2012-12-07,224.7857364341085
15_33_2012-12-07,224.7857364341085
15_34_2012-12-07,224.7857364341085
15_35_2012-12-07,224.7857364341085
15_36_2012-12-07,224.7857364341085
15_38_2012-12-07,224.7857364341085
15_40_2012-12-07,224.7857364341085
15_41_2012-12-07,224.7857364341085
15_42_2012-12-07,224.7857364341085
15_44_2012-12-07,224.7857364341085
15_46_2012-12-07,224.7857364341085
15_49_2012-12-07,224.7857364341085
15_50_2012-12-07,224.7857364341085
15_52_2012-12-07,224.7857364341085
15_55_2012-12-07,224.7857364341085
15_56_2012-12-07,224.7857364341085
15_58_2012-12-07,224.7857364341085
15_59_2012-12-07,224.7857364341085
15_60_2012-12-07,224.7857364341085
15_67_2012-12-07,224.7857364341085
15_71_2012-12-07,224.7857364341085
15_72_2012-12-07,224.7857364341085
15_74_2012-12-07,224.7857364341085
15_79_2012-12-07,224.7857364341085
15_80_2012-12-07,224.7857364341085
15_81_2012-12-07,224.7857364341085
15_82_2012-12-07,224.7857364341085
15_83_2012-12-07,224.7857364341085
15_85_2012-12-07,224.7857364341085
15_87_2012-12-07,224.7857364341085
15_90_2012-12-07,224.7857364341085
15_91_2012-12-07,224.7857364341085
15_92_2012-12-07,224.7857364341085
15_93_2012-12-07,224.7857364341085
15_94_2012-12-07,224.7857364341085
15_95_2012-12-07,224.7857364341085
15_96_2012-12-07,224.7857364341085
15_97_2012-12-07,224.7857364341085
15_98_2012-12-07,224.7857364341085
15_99_2012-12-07,224.7857364341085
15_1_2012-12-14,224.7857364341085
15_2_2012-12-14,224.7857364341085
15_3_2012-12-14,224.7857364341085
15_4_2012-12-14,224.7857364341085
15_5_2012-12-14,224.7857364341085
15_6_2012-12-14,224.7857364341085
15_7_2012-12-14,224.7857364341085
15_8_2012-12-14,224.7857364341085
15_9_2012-12-14,224.7857364341085
15_10_2012-12-14,224.7857364341085
15_11_2012-12-14,224.7857364341085
15_12_2012-12-14,224.7857364341085
15_13_2012-12-14,224.7857364341085
15_14_2012-12-14,224.7857364341085
15_16_2012-12-14,224.7857364341085
15_17_2012-12-14,224.7857364341085
15_18_2012-12-14,224.7857364341085
15_19_2012-12-14,224.7857364341085
15_20_2012-12-14,224.7857364341085
15_21_2012-12-14,224.7857364341085
15_22_2012-12-14,224.7857364341085
15_23_2012-12-14,224.7857364341085
15_24_2012-12-14,224.7857364341085
15_25_2012-12-14,224.7857364341085
15_26_2012-12-14,224.7857364341085
15_27_2012-12-14,224.7857364341085
15_28_2012-12-14,224.7857364341085
15_29_2012-12-14,224.7857364341085
15_30_2012-12-14,224.7857364341085
15_31_2012-12-14,224.7857364341085
15_32_2012-12-14,224.7857364341085
15_33_2012-12-14,224.7857364341085
15_34_2012-12-14,224.7857364341085
15_35_2012-12-14,224.7857364341085
15_36_2012-12-14,224.7857364341085
15_38_2012-12-14,224.7857364341085
15_40_2012-12-14,224.7857364341085
15_41_2012-12-14,224.7857364341085
15_42_2012-12-14,224.7857364341085
15_44_2012-12-14,224.7857364341085
15_46_2012-12-14,224.7857364341085
15_47_2012-12-14,224.7857364341085
15_49_2012-12-14,224.7857364341085
